ID,Delay.Indicator
207,0.118842497
208,0.122403474
209,0.124171726
210,0.121809252
211,0.117380626
212,0.140532744
213,0.146675096
214,0.159067926
215,0.154670776
216,0.157935258
217,0.159218087
218,0.171086721
219,0.171797589
220,0.181936903
221,0.230100501
222,0.169913485
223,0.176571585
224,0.173094781
225,0.169989989
226,0.161035035
227,0.140532744
228,0.159067926
229,0.157935258
230,0.171086721
231,0.181936903
232,0.169913485
233,0.173094781
234,0.146675096
235,0.154670776
236,0.159218087
237,0.167597647
238,0.181936903
239,0.169913485
240,0.173094781
241,0.161035035
242,0.103441732
243,0.11210837
244,0.118842497
245,0.122403474
246,0.123389852
247,0.124114235
248,0.118829929
249,0.117398111
250,0.119375235
251,0.112746107
252,0.115345461
253,0.114177386
254,0.114956808
255,0.111477126
256,0.111415217
257,0.111978422
258,0.110683974
259,0.112746107
260,0.111978422
261,0.120949535
262,0.119375235
263,0.115365924
264,0.114698499
265,0.114956808
266,0.111477126
267,0.111973027
268,0.111287684
269,0.111287684
270,0.048275563
271,0.049233265
272,0.052123807
273,0.048680937
274,0.055777991
275,0.052894214
276,0.043118471
277,0.04396178
278,0.055312354
279,0.055312354
280,0.046293532
281,0.049233265
282,0.053197882
283,0.047150937
284,0.055777991
285,0.05954523
286,0.051487954
287,0.043118471
288,0.048275563
289,0.049233265
290,0.052123807
291,0.048680937
292,0.055777991
293,0.05954523
294,0.052894214
295,0.043118471
296,0.04396178
297,0.120949535
298,0.119375235
299,0.115365924
300,0.114698499
301,0.114956808
302,0.111477126
303,0.111973027
304,0.111287684
305,0.120677914
306,0.114739542
307,0.115365924
308,0.114698499
309,0.114956808
310,0.111477126
311,0.110683974
312,0.162336295
313,0.161289145
314,0.160577394
315,0.157157615
316,0.155638594
317,0.155966307
318,0.157264721
319,0.15924653
320,0.184490974
321,0.243143826
322,0.168264262
323,0.151739196
324,0.169196691
325,0.159593881
326,0.156531804
327,0.162336295
328,0.160577394
329,0.155638594
330,0.157264721
331,0.184490974
332,0.168264262
333,0.169196691
334,0.161289145
335,0.157157615
336,0.155966307
337,0.160026775
338,0.184490974
339,0.168264262
340,0.169196691
341,0.156531804
342,0.120677914
343,0.114739542
344,0.115365924
345,0.114698499
346,0.114326475
347,0.112813508
348,0.111415217
349,0.111973027
350,0.128084529
351,0.131134369
352,0.122676873
353,0.115365924
354,0.112242389
355,0.109686476
356,0.101400608
357,0.097629932
358,0.099481244
359,0.101834661
360,0.131134369
361,0.109686476
362,0.097629932
363,0.124114235
364,0.128084529
365,0.127063547
366,0.118150447
367,0.109686476
368,0.106668836
369,0.098448406
370,0.101834661
371,0.058167344
372,0.053681066
373,0.057919871
374,0.045054553
375,0.040068994
376,0.062957966
377,0.050104532
378,0.042621166
379,0.055312354
380,0.055312354
381,0.057276818
382,0.053681066
383,0.05560634
384,0.045054553
385,0.040068994
386,0.040068994
387,0.047708633
388,0.050104532
389,0.050604641
390,0.058167344
391,0.053681066
392,0.057919871
393,0.051763474
394,0.045054553
395,0.040068994
396,0.049615065
397,0.062957966
398,0.050104532
399,0.050604641
400,0.042621166
401,0.124114235
402,0.128084529
403,0.127063547
404,0.118150447
405,0.109686476
406,0.106668836
407,0.098448406
408,0.101834661
409,0.127196244
410,0.131336008
411,0.127063547
412,0.118150447
413,0.109686476
414,0.106668836
415,0.097629932
416,0.099481244
417,0.169061925
418,0.168841435
419,0.175783631
420,0.184266995
421,0.171597978
422,0.166738398
423,0.167389142
424,0.158982042
425,0.159278696
426,0.163229638
427,0.148481968
428,0.147052925
429,0.147745636
430,0.157438934
431,0.1591897
432,0.169061925
433,0.175783631
434,0.171597978
435,0.167389142
436,0.159278696
437,0.148481968
438,0.147745636
439,0.1591897
440,0.168841435
441,0.184266995
442,0.166738398
443,0.158448026
444,0.159278696
445,0.148481968
446,0.147745636
447,0.1591897
448,0.127196244
449,0.131336008
450,0.127063547
451,0.118150447
452,0.112242389
453,0.108464683
454,0.101400608
455,0.098448406
456,0.119039277
457,0.110325202
458,0.11099273
459,0.105592274
460,0.103914873
461,0.101502048
462,0.097277096
463,0.096014141
464,0.092233359
465,0.114847443
466,0.109189005
467,0.088998455
468,0.11960508
469,0.119039277
470,0.110932259
471,0.109189005
472,0.101502048
473,0.097277096
474,0.041598301
475,0.051033775
476,0.039935579
477,0.043181
478,0.044512476
479,0.049824399
480,0.047046175
481,0.045585904
482,0.055312354
483,0.055312354
484,0.049204419
485,0.051033775
486,0.045303017
487,0.044512476
488,0.046330278
489,0.047046175
490,0.041598301
491,0.051033775
492,0.039935579
493,0.038018816
494,0.043181
495,0.044512476
496,0.049824399
497,0.047046175
498,0.045585904
499,0.11960508
500,0.119039277
501,0.110932259
502,0.109189005
503,0.101502048
504,0.097277096
505,0.11893919
506,0.114847443
507,0.110932259
508,0.109189005
509,0.101502048
510,0.097277096
511,0.096014141
512,0.092233359
513,0.159349303
514,0.159755602
515,0.156504363
516,0.155350503
517,0.159876617
518,0.162542444
519,0.158085587
520,0.146772735
521,0.146324234
522,0.139731766
523,0.144217987
524,0.14954573
525,0.169653725
526,0.154190877
527,0.159349303
528,0.156504363
529,0.159876617
530,0.158085587
531,0.146324234
532,0.144217987
533,0.154838927
534,0.154190877
535,0.159755602
536,0.155350503
537,0.162542444
538,0.158894029
539,0.146324234
540,0.144217987
541,0.154838927
542,0.154190877
543,0.11893919
544,0.114847443
545,0.110932259
546,0.109189005
547,0.103914873
548,0.098252708
549,0.096657439
550,0.094220396
551,0.084642731
552,0.08970462
553,0.103955394
554,0.103791217
555,0.102448467
556,0.100841329
557,0.100740596
558,0.104421177
559,0.101897708
560,0.097631584
561,0.103955394
562,0.100740596
563,0.097631584
564,0.096293803
565,0.108189268
566,0.100841329
567,0.100740596
568,0.097865422
569,0.098195066
570,0.058196695
571,0.072087379
572,0.074082741
573,0.056485705
574,0.043956366
575,0.040051153
576,0.028525281
577,0.053101241
578,0.053101241
579,0.058196695
580,0.06344086
581,0.06344086
582,0.053674029
583,0.038106301
584,0.040051153
585,0.059094849
586,0.058196695
587,0.072087379
588,0.072706454
589,0.074082741
590,0.056485705
591,0.053674029
592,0.043956366
593,0.040051153
594,0.028525281
595,0.096293803
596,0.108189268
597,0.100841329
598,0.100740596
599,0.097865422
600,0.098195066
601,0.084487954
602,0.085000469
603,0.096293803
604,0.108189268
605,0.100841329
606,0.100740596
607,0.101897708
608,0.097631584
609,0.127216028
610,0.125190924
611,0.132934472
612,0.141881434
613,0.157299917
614,0.166098046
615,0.163867896
616,0.156489722
617,0.14716578
618,0.147318321
619,0.150425858
620,0.147690691
621,0.146778385
622,0.127216028
623,0.125190924
624,0.141881434
625,0.166098046
626,0.156489722
627,0.147318321
628,0.147690691
629,0.146778385
630,0.132435464
631,0.132934472
632,0.157299917
633,0.162080256
634,0.156489722
635,0.147318321
636,0.147690691
637,0.146778385
638,0.084487954
639,0.085000469
640,0.096293803
641,0.108189268
642,0.102448467
643,0.098726052
644,0.104421177
645,0.097865422
646,0.091593346
647,0.097121028
648,0.101658184
649,0.103849489
650,0.101658184
651,0.102011997
652,0.102448336
653,0.10205696
654,0.097326364
655,0.093719307
656,0.097121028
657,0.097326364
658,0.098510102
659,0.091593346
660,0.101658184
661,0.103017645
662,0.102448336
663,0.10205696
664,0.095437333
665,0.089698889
666,0.032389553
667,0.039541817
668,0.048452468
669,0.05372709
670,0.052038243
671,0.054831182
672,0.042691889
673,0.034769859
674,0.055312354
675,0.055312354
676,0.034938445
677,0.039541817
678,0.046334873
679,0.052845267
680,0.052038243
681,0.055783708
682,0.04664674
683,0.042691889
684,0.032389553
685,0.039541817
686,0.048452468
687,0.053462649
688,0.05372709
689,0.052038243
690,0.055783708
691,0.054831182
692,0.042691889
693,0.034769859
694,0.098510102
695,0.091593346
696,0.101658184
697,0.103017645
698,0.102448336
699,0.10205696
700,0.095437333
701,0.089698889
702,0.095380948
703,0.092775174
704,0.101658184
705,0.103017645
706,0.102448336
707,0.10205696
708,0.093719307
709,0.139624889
710,0.134937228
711,0.137457834
712,0.150627626
713,0.151991138
714,0.153954083
715,0.154422311
716,0.16146789
717,0.170110362
718,0.201230232
719,0.157978397
720,0.144423157
721,0.146400463
722,0.157401519
723,0.147539449
724,0.139624889
725,0.137457834
726,0.151991138
727,0.154422311
728,0.170110362
729,0.157978397
730,0.146400463
731,0.134937228
732,0.150627626
733,0.153954083
734,0.163068875
735,0.170110362
736,0.157978397
737,0.146400463
738,0.147539449
739,0.095380948
740,0.092775174
741,0.101658184
742,0.103017645
743,0.102011997
744,0.1028894
745,0.099022097
746,0.095437333
747,0.083168385
748,0.101284999
749,0.109658824
750,0.105015315
751,0.103354687
752,0.088990864
753,0.088798472
754,0.085843756
755,0.101284999
756,0.088798472
757,0.083270888
758,0.083168385
759,0.111969425
760,0.105854304
761,0.103354687
762,0.088990864
763,0.091360132
764,0.081515944
765,0.053300108
766,0.050037779
767,0.047129264
768,0.044173779
769,0.044738096
770,0.038121528
771,0.039739794
772,0.055312354
773,0.055312354
774,0.050589676
775,0.053300108
776,0.054363376
777,0.046620238
778,0.044173779
779,0.048071204
780,0.041366544
781,0.038121528
782,0.038416965
783,0.053300108
784,0.050037779
785,0.047129264
786,0.044173779
787,0.044738096
788,0.038121528
789,0.039739794
790,0.083270888
791,0.083168385
792,0.111969425
793,0.105854304
794,0.103354687
795,0.088990864
796,0.091360132
797,0.081515944
798,0.084061135
799,0.087786592
800,0.111969425
801,0.105854304
802,0.103354687
803,0.088990864
804,0.085843756
805,0.121069261
806,0.121531024
807,0.134538484
808,0.153460458
809,0.168427026
810,0.166895981
811,0.169722749
812,0.169600739
813,0.178958568
814,0.240197844
815,0.156427764
816,0.137024928
817,0.136890547
818,0.142855518
819,0.138656486
820,0.121069261
821,0.134538484
822,0.168427026
823,0.169722749
824,0.178958568
825,0.156427764
826,0.136890547
827,0.121531024
828,0.153460458
829,0.166895981
830,0.175938105
831,0.178958568
832,0.156427764
833,0.136890547
834,0.138656486
835,0.084061135
836,0.087786592
837,0.111969425
838,0.105854304
839,0.104364657
840,0.096848875
841,0.086125536
842,0.091360132
843,0.082319703
844,0.083591297
845,0.092655697
846,0.108613389
847,0.104018317
848,0.088385995
849,0.086226859
850,0.087108216
851,0.083591297
852,0.086226859
853,0.081030199
854,0.082319703
855,0.088095621
856,0.098630679
857,0.104018317
858,0.088385995
859,0.088484316
860,0.085265318
861,0.04024311
862,0.042280626
863,0.061065482
864,0.057323979
865,0.053986102
866,0.039657191
867,0.034099456
868,0.035761316
869,0.055312354
870,0.055312354
871,0.042577162
872,0.042280626
873,0.047559666
874,0.057540494
875,0.053986102
876,0.044960983
877,0.036528456
878,0.034099456
879,0.04024311
880,0.042280626
881,0.061065482
882,0.057323979
883,0.053986102
884,0.039657191
885,0.034099456
886,0.035761316
887,0.081030199
888,0.082319703
889,0.088095621
890,0.098630679
891,0.104018317
892,0.088385995
893,0.088484316
894,0.085265318
895,0.081698387
896,0.082815178
897,0.088095621
898,0.098630679
899,0.104018317
900,0.088385995
901,0.087108216
902,0.114062257
903,0.114885852
904,0.122799047
905,0.121534806
906,0.122273965
907,0.125836011
908,0.139476625
909,0.151571437
910,0.155804366
911,0.223455724
912,0.166187254
913,0.12789343
914,0.161619992
915,0.151734675
916,0.133420576
917,0.114062257
918,0.122799047
919,0.122273965
920,0.139476625
921,0.155804366
922,0.166187254
923,0.161619992
924,0.114885852
925,0.121534806
926,0.125836011
927,0.157224443
928,0.155804366
929,0.166187254
930,0.161619992
931,0.133420576
932,0.081698387
933,0.082815178
934,0.088095621
935,0.098630679
936,0.110490325
937,0.09592418
938,0.084816003
939,0.088484316
940,0.079509292
941,0.081992097
942,0.084618849
943,0.087377597
944,0.088044362
945,0.085860449
946,0.084131031
947,0.083591297
948,0.08385891
949,0.083437996
950,0.081992097
951,0.08385891
952,0.079214862
953,0.079509292
954,0.082565268
955,0.085797073
956,0.085860449
957,0.084131031
958,0.084335945
959,0.081665679
960,0.036493476
961,0.041600959
962,0.04781373
963,0.057846367
964,0.062068031
965,0.046170464
966,0.033275227
967,0.031466517
968,0.055312354
969,0.055312354
970,0.040642502
971,0.041600959
972,0.043716508
973,0.062650335
974,0.062068031
975,0.058597578
976,0.034411219
977,0.033275227
978,0.036493476
979,0.041600959
980,0.04781373
981,0.057846367
982,0.062068031
983,0.058597578
984,0.046170464
985,0.033275227
986,0.035494841
987,0.031466517
988,0.079214862
989,0.079509292
990,0.082565268
991,0.085797073
992,0.085860449
993,0.084131031
994,0.084335945
995,0.081665679
996,0.079509292
997,0.080841589
998,0.082565268
999,0.085797073
1000,0.085860449
1001,0.084131031
1002,0.083437996
1003,0.112155307
1004,0.113928505
1005,0.120959108
1006,0.119899757
1007,0.11513028
1008,0.119265558
1009,0.12048742
1010,0.120944827
1011,0.128409966
1012,0.221917744
1013,0.148151775
1014,0.130944702
1015,0.132196891
1016,0.139643364
1017,0.126631065
1018,0.112155307
1019,0.120959108
1020,0.11513028
1021,0.12048742
1022,0.128409966
1023,0.148151775
1024,0.132196891
1025,0.113928505
1026,0.119899757
1027,0.119265558
1028,0.122107092
1029,0.128409966
1030,0.148151775
1031,0.132196891
1032,0.126631065
1033,0.079509292
1034,0.080841589
1035,0.082565268
1036,0.085797073
1037,0.088044362
1038,0.084688943
1039,0.083591297
1040,0.084335945
1041,0.076411746
1042,0.080062345
1043,0.083984282
1044,0.085430427
1045,0.087051703
1046,0.088779084
1047,0.087655477
1048,0.086041834
1049,0.083783863
1050,0.084131031
1051,0.080062345
1052,0.088779084
1053,0.078132691
1054,0.076411746
1055,0.083171605
1056,0.084837999
1057,0.088779084
1058,0.087655477
1059,0.083591297
1060,0.08332816
1061,0.03174986
1062,0.036975438
1063,0.04980468
1064,0.050275768
1065,0.046664445
1066,0.031498981
1067,0.061522604
1068,0.053113356
1069,0.055312354
1070,0.055312354
1071,0.035270768
1072,0.036975438
1073,0.042303417
1074,0.050275768
1075,0.046664445
1076,0.046664445
1077,0.037477736
1078,0.061522604
1079,0.063738208
1080,0.03174986
1081,0.036975438
1082,0.04980468
1083,0.054973079
1084,0.050275768
1085,0.046664445
1086,0.037568447
1087,0.031498981
1088,0.061522604
1089,0.053113356
1090,0.078132691
1091,0.076411746
1092,0.083171605
1093,0.084837999
1094,0.088779084
1095,0.087655477
1096,0.083591297
1097,0.08332816
1098,0.076665115
1099,0.077215562
1100,0.083171605
1101,0.084837999
1102,0.088779084
1103,0.087655477
1104,0.083783863
1105,0.084131031
1106,0.108385763
1107,0.10817772
1108,0.112334144
1109,0.117685658
1110,0.121729651
1111,0.118834803
1112,0.129355897
1113,0.119917783
1114,0.126073651
1115,0.142739203
1116,0.129285659
1117,0.137357974
1118,0.139401549
1119,0.145404364
1120,0.126039694
1121,0.108385763
1122,0.112334144
1123,0.121729651
1124,0.129355897
1125,0.126073651
1126,0.129285659
1127,0.139401549
1128,0.126039694
1129,0.10817772
1130,0.117685658
1131,0.118834803
1132,0.123362998
1133,0.126073651
1134,0.129285659
1135,0.139401549
1136,0.126039694
1137,0.076665115
1138,0.077215562
1139,0.083171605
1140,0.084837999
1141,0.087051703
1142,0.088385318
1143,0.086041834
1144,0.083591297
1145,0.076797238
1146,0.078466615
1147,0.082652157
1148,0.089439011
1149,0.085797073
1150,0.083591297
1151,0.079895558
1152,0.084131031
1153,0.088434805
1154,0.077215562
1155,0.087377597
1156,0.087108216
1157,0.078527329
1158,0.076797238
1159,0.080201229
1160,0.087377597
1161,0.083591297
1162,0.079895558
1163,0.054976493
1164,0.038710935
1165,0.045145123
1166,0.051741761
1167,0.054548049
1168,0.043998801
1169,0.035697762
1170,0.031609287
1171,0.055312354
1172,0.055312354
1173,0.050255746
1174,0.038710935
1175,0.059481583
1176,0.054548049
1177,0.045161406
1178,0.035697762
1179,0.054976493
1180,0.038710935
1181,0.045145123
1182,0.046041963
1183,0.051741761
1184,0.054548049
1185,0.043998801
1186,0.035697762
1187,0.031609287
1188,0.078527329
1189,0.076797238
1190,0.080201229
1191,0.087377597
1192,0.083591297
1193,0.079895558
1194,0.077853357
1195,0.077215562
1196,0.080201229
1197,0.087377597
1198,0.083591297
1199,0.079895558
1200,0.084131031
1201,0.088434805
1202,0.110210194
1203,0.108496428
1204,0.108855144
1205,0.116272871
1206,0.116608654
1207,0.119312708
1208,0.125981684
1209,0.118625806
1210,0.116158593
1211,0.114534853
1212,0.122845461
1213,0.124866892
1214,0.182757525
1215,0.211328351
1216,0.110210194
1217,0.108855144
1218,0.116608654
1219,0.125981684
1220,0.116158593
1221,0.122845461
1222,0.13537565
1223,0.211328351
1224,0.108496428
1225,0.116272871
1226,0.119312708
1227,0.124305899
1228,0.116158593
1229,0.122845461
1230,0.13537565
1231,0.211328351
1232,0.077853357
1233,0.077215562
1234,0.080201229
1235,0.087377597
1236,0.085797073
1237,0.081753538
1238,0.080201229
1239,0.089483111
1240,0.090119098
1241,0.10881051
1242,0.13064257
1243,0.122898519
1244,0.124378583
1245,0.125369823
1246,0.107788324
1247,0.100997759
1248,0.098429621
1249,0.10350914
1250,0.13064257
1251,0.107788324
1252,0.10350914
1253,0.127631432
1254,0.128620144
1255,0.125369823
1256,0.107788324
1257,0.100390213
1258,0.099393293
1259,0.053363364
1260,0.056119662
1261,0.070067824
1262,0.062026779
1263,0.036265371
1264,0.029753362
1265,0.039339941
1266,0.034544982
1267,0.034544982
1268,0.053363364
1269,0.075251372
1270,0.075251372
1271,0.046939718
1272,0.031895632
1273,0.029753362
1274,0.033675635
1275,0.053363364
1276,0.056119662
1277,0.056110359
1278,0.070067824
1279,0.062026779
1280,0.046939718
1281,0.036265371
1282,0.029753362
1283,0.039339941
1284,0.127631432
1285,0.128620144
1286,0.125369823
1287,0.107788324
1288,0.100390213
1289,0.099393293
1290,0.094717648
1291,0.091838552
1292,0.127631432
1293,0.128620144
1294,0.125369823
1295,0.107788324
1296,0.098429621
1297,0.10350914
1298,0.127987132
1299,0.125229926
1300,0.146445779
1301,0.175585485
1302,0.191323865
1303,0.176121874
1304,0.171826209
1305,0.16711946
1306,0.156167332
1307,0.144398618
1308,0.146023246
1309,0.145197415
1310,0.175981951
1311,0.127987132
1312,0.125229926
1313,0.175585485
1314,0.176121874
1315,0.16711946
1316,0.144398618
1317,0.145197415
1318,0.175981951
1319,0.123784094
1320,0.146445779
1321,0.191323865
1322,0.170972001
1323,0.16711946
1324,0.144398618
1325,0.145197415
1326,0.175981951
1327,0.094717648
1328,0.091838552
1329,0.127631432
1330,0.128620144
1331,0.124378583
1332,0.117476698
1333,0.100997759
1334,0.100390213
1335,0.079896715
1336,0.089439011
1337,0.122308837
1338,0.142321591
1339,0.131663014
1340,0.126427868
1341,0.122796357
1342,0.106840686
1343,0.101858115
1344,0.089439011
1345,0.106840686
1346,0.08062403
1347,0.079896715
1348,0.102990303
1349,0.141463214
1350,0.126427868
1351,0.122796357
1352,0.105933921
1353,0.1018327
1354,0.033112283
1355,0.039971677
1356,0.06306825
1357,0.068538976
1358,0.045733051
1359,0.048992144
1360,0.033250867
1361,0.045264473
1362,0.055312354
1363,0.055312354
1364,0.033137831
1365,0.039971677
1366,0.054722891
1367,0.060158537
1368,0.045733051
1369,0.044779159
1370,0.042040561
1371,0.033250867
1372,0.033112283
1373,0.039971677
1374,0.06306825
1375,0.067008869
1376,0.068538976
1377,0.045733051
1378,0.048992144
1379,0.033250867
1380,0.045264473
1381,0.08062403
1382,0.079896715
1383,0.102990303
1384,0.126427868
1385,0.122796357
1386,0.1018327
1387,0.080201229
1388,0.081380275
1389,0.102990303
1390,0.141463214
1391,0.126427868
1392,0.122796357
1393,0.106840686
1394,0.101858115
1395,0.113014126
1396,0.112522352
1397,0.117946028
1398,0.126243885
1399,0.141756812
1400,0.163272288
1401,0.193677835
1402,0.182727937
1403,0.184623341
1404,0.284470334
1405,0.196409923
1406,0.160303562
1407,0.165370213
1408,0.168947849
1409,0.159968531
1410,0.113014126
1411,0.117946028
1412,0.141756812
1413,0.193677835
1414,0.184623341
1415,0.196409923
1416,0.165370213
1417,0.159968531
1418,0.112522352
1419,0.126243885
1420,0.163272288
1421,0.205333633
1422,0.184623341
1423,0.196409923
1424,0.165370213
1425,0.159968531
1426,0.080201229
1427,0.081380275
1428,0.102990303
1429,0.141463214
1430,0.131663014
1431,0.129923813
1432,0.111604049
1433,0.105933921
1434,0.103101784
1435,0.099623429
1436,0.123703185
1437,0.13935577
1438,0.122546002
1439,0.104503053
1440,0.105122178
1441,0.103415194
1442,0.099623429
1443,0.105122178
1444,0.103615239
1445,0.103101784
1446,0.112128924
1447,0.132686942
1448,0.122546002
1449,0.104503053
1450,0.101383358
1451,0.109176165
1452,0.041081187
1453,0.050771977
1454,0.054113094
1455,0.059140201
1456,0.057939419
1457,0.05036444
1458,0.050356077
1459,0.031548377
1460,0.055312354
1461,0.055312354
1462,0.040286628
1463,0.050771977
1464,0.057457944
1465,0.062488121
1466,0.057939419
1467,0.049893458
1468,0.053522908
1469,0.050356077
1470,0.041081187
1471,0.050771977
1472,0.054113094
1473,0.059140201
1474,0.057939419
1475,0.05036444
1476,0.050356077
1477,0.031548377
1478,0.103615239
1479,0.103101784
1480,0.112128924
1481,0.132686942
1482,0.122546002
1483,0.104503053
1484,0.101383358
1485,0.109176165
1486,0.103654869
1487,0.099075867
1488,0.112128924
1489,0.132686942
1490,0.122546002
1491,0.104503053
1492,0.105122178
1493,0.103415194
1494,0.14418841
1495,0.143287904
1496,0.136335698
1497,0.143950112
1498,0.159945766
1499,0.177713802
1500,0.194078645
1501,0.188121458
1502,0.181331972
1503,0.261157377
1504,0.155504636
1505,0.152311416
1506,0.155017809
1507,0.16203657
1508,0.155371454
1509,0.14418841
1510,0.136335698
1511,0.159945766
1512,0.194078645
1513,0.181331972
1514,0.155504636
1515,0.155017809
1516,0.155371454
1517,0.143287904
1518,0.143950112
1519,0.177713802
1520,0.200263768
1521,0.181331972
1522,0.155504636
1523,0.155017809
1524,0.155371454
1525,0.103654869
1526,0.099075867
1527,0.112128924
1528,0.132686942
1529,0.132813101
1530,0.113473402
1531,0.104452088
1532,0.101383358
1533,0.093164534
1534,0.10601774
1535,0.121784004
1536,0.132348624
1537,0.124414839
1538,0.105632189
1539,0.107883576
1540,0.109686476
1541,0.10601774
1542,0.107883576
1543,0.089490708
1544,0.093164534
1545,0.113240654
1546,0.127906528
1547,0.124414839
1548,0.105632189
1549,0.111609961
1550,0.099376718
1551,0.030730546
1552,0.039085534
1553,0.061200752
1554,0.067343383
1555,0.07670361
1556,0.063048885
1557,0.040779848
1558,0.0429716
1559,0.055312354
1560,0.055312354
1561,0.031629481
1562,0.039085534
1563,0.049241515
1564,0.070982837
1565,0.07670361
1566,0.070394578
1567,0.053396792
1568,0.040779848
1569,0.030730546
1570,0.039085534
1571,0.061200752
1572,0.067343383
1573,0.07670361
1574,0.063048885
1575,0.040779848
1576,0.0429716
1577,0.089490708
1578,0.093164534
1579,0.113240654
1580,0.127906528
1581,0.124414839
1582,0.105632189
1583,0.111609961
1584,0.099376718
1585,0.089640518
1586,0.097013415
1587,0.113240654
1588,0.127906528
1589,0.124414839
1590,0.105632189
1591,0.109686476
1592,0.124977072
1593,0.129981746
1594,0.140500847
1595,0.154268848
1596,0.157935756
1597,0.172934632
1598,0.188581814
1599,0.188780213
1600,0.183414368
1601,0.25980953
1602,0.201192123
1603,0.148483094
1604,0.172427604
1605,0.17244044
1606,0.170977782
1607,0.124977072
1608,0.140500847
1609,0.157935756
1610,0.188581814
1611,0.183414368
1612,0.201192123
1613,0.172427604
1614,0.129981746
1615,0.154268848
1616,0.172934632
1617,0.196676906
1618,0.183414368
1619,0.201192123
1620,0.172427604
1621,0.170977782
1622,0.089640518
1623,0.097013415
1624,0.113240654
1625,0.127906528
1626,0.136338253
1627,0.112288699
1628,0.105010412
1629,0.111609961
1630,0.094721536
1631,0.104825185
1632,0.12785706
1633,0.127021138
1634,0.099292577
1635,0.098908593
1636,0.106628602
1637,0.102884184
1638,0.104658267
1639,0.104825185
1640,0.102884184
1641,0.08888517
1642,0.094721536
1643,0.11729489
1644,0.135283659
1645,0.099292577
1646,0.098908593
1647,0.102796351
1648,0.104731937
1649,0.050576892
1650,0.054570958
1651,0.061963594
1652,0.062552585
1653,0.062661332
1654,0.049060133
1655,0.042031391
1656,0.045058152
1657,0.055312354
1658,0.055312354
1659,0.051653735
1660,0.054570958
1661,0.060872864
1662,0.063040155
1663,0.062661332
1664,0.053393728
